交易日期,相关_链接,平均市盈率,总股本_股,流通股本_股,总市值_元,流通市值_元,个股总数,沪深300,涨跌幅_,字段12,根据日期2023年12月5日分为：沪深两市、沪市主板、科创板、深市主板、创业板
2022/12/19,https://data.eastmoney.com/gzfx/list.html?date=2022-12-19,11.72,4.57万亿,4.15万亿,40.63万亿,37.16万亿,1672,3107.12,-1.92,,
2022/12/16,https://data.eastmoney.com/gzfx/list.html?date=2022-12-16,11.95,4.57万亿,4.14万亿,41.41万亿,37.85万亿,1672,3167.86,-0.02,,
2022/12/15,https://data.eastmoney.com/gzfx/list.html?date=2022-12-15,11.93,4.57万亿,4.14万亿,41.35万亿,37.77万亿,1672,3168.65,-0.25,,
2022/12/14,https://data.eastmoney.com/gzfx/list.html?date=2022-12-14,11.97,4.57万亿,4.14万亿,41.50万亿,37.90万亿,1672,3176.53,0.01,,
2022/12/13,https://data.eastmoney.com/gzfx/list.html?date=2022-12-13,11.97,4.57万亿,4.14万亿,41.48万亿,37.88万亿,1672,3176.33,-0.09,,
2022/12/12,https://data.eastmoney.com/gzfx/list.html?date=2022-12-12,11.96,4.57万亿,4.14万亿,41.44万亿,37.84万亿,1672,3179.04,-0.87,,
2022/12/9,https://data.eastmoney.com/gzfx/list.html?date=2022-12-09,12.08,4.57万亿,4.14万亿,41.85万亿,38.22万亿,1672,3206.95,0.3,,
2022/12/8,https://data.eastmoney.com/gzfx/list.html?date=2022-12-08,12.04,4.57万亿,4.14万亿,41.73万亿,38.10万亿,1672,3197.35,-0.07,,
2022/12/7,https://data.eastmoney.com/gzfx/list.html?date=2022-12-07,12.04,4.57万亿,4.14万亿,41.73万亿,38.12万亿,1671,3199.62,-0.4,,
2022/12/6,https://data.eastmoney.com/gzfx/list.html?date=2022-12-06,12.09,4.57万亿,4.14万亿,41.90万亿,38.28万亿,1671,3212.53,0.02,,
2022/12/5,https://data.eastmoney.com/gzfx/list.html?date=2022-12-05,12.09,4.57万亿,4.14万亿,41.89万亿,38.26万亿,1671,3211.81,1.76,,
2022/12/2,https://data.eastmoney.com/gzfx/list.html?date=2022-12-02,11.85,4.57万亿,4.14万亿,41.06万亿,37.51万亿,1671,3156.14,-0.29,,
2022/12/1,https://data.eastmoney.com/gzfx/list.html?date=2022-12-01,11.89,4.57万亿,4.14万亿,41.21万亿,37.65万亿,1671,3165.47,0.45,,
2022/11/30,https://data.eastmoney.com/gzfx/list.html?date=2022-11-30,11.84,4.57万亿,4.14万亿,41.07万亿,37.51万亿,1671,3151.34,0.05,,
2022/11/29,https://data.eastmoney.com/gzfx/list.html?date=2022-11-29,11.83,4.56万亿,4.14万亿,41.01万亿,37.47万亿,1671,3149.75,2.31,,
2022/11/28,https://data.eastmoney.com/gzfx/list.html?date=2022-11-28,11.54,4.56万亿,4.14万亿,40.03万亿,36.55万亿,1671,3078.55,-0.75,,
2022/11/25,https://data.eastmoney.com/gzfx/list.html?date=2022-11-25,11.63,4.56万亿,4.13万亿,40.32万亿,36.80万亿,1671,3101.69,0.4,,
2022/11/24,https://data.eastmoney.com/gzfx/list.html?date=2022-11-24,11.55,4.56万亿,4.13万亿,40.06万亿,36.56万亿,1671,3089.31,-0.25,,
2022/11/23,https://data.eastmoney.com/gzfx/list.html?date=2022-11-23,11.58,4.56万亿,4.13万亿,40.16万亿,36.66万亿,1671,3096.91,0.26,,
2022/11/22,https://data.eastmoney.com/gzfx/list.html?date=2022-11-22,11.55,4.56万亿,4.13万亿,40.04万亿,36.55万亿,1671,3088.94,0.13,,
2022/11/21,https://data.eastmoney.com/gzfx/list.html?date=2022-11-21,11.5,4.56万亿,4.13万亿,39.89万亿,36.41万亿,1671,3085.04,-0.39,,
2022/11/18,https://data.eastmoney.com/gzfx/list.html?date=2022-11-18,11.56,4.56万亿,4.13万亿,40.09万亿,36.59万亿,1671,3097.24,-0.58,,
2022/11/17,https://data.eastmoney.com/gzfx/list.html?date=2022-11-17,11.62,4.56万亿,4.13万亿,40.31万亿,36.78万亿,1670,3115.43,-0.15,,
2022/11/16,https://data.eastmoney.com/gzfx/list.html?date=2022-11-16,11.65,4.56万亿,4.13万亿,40.40万亿,36.88万亿,1670,3119.98,-0.45,,
2022/11/15,https://data.eastmoney.com/gzfx/list.html?date=2022-11-15,11.7,4.56万亿,4.13万亿,40.52万亿,37.01万亿,1670,3134.08,1.64,,
2022/11/14,https://data.eastmoney.com/gzfx/list.html?date=2022-11-14,11.52,4.56万亿,4.13万亿,39.92万亿,36.48万亿,1670,3083.4,-0.13,,
2022/11/11,https://data.eastmoney.com/gzfx/list.html?date=2022-11-11,11.52,4.56万亿,4.13万亿,39.96万亿,36.49万亿,1670,3087.29,1.69,,
2022/11/10,https://data.eastmoney.com/gzfx/list.html?date=2022-11-10,11.3,4.56万亿,4.13万亿,39.24万亿,35.82万亿,1670,3036.13,-0.39,,
2022/11/9,https://data.eastmoney.com/gzfx/list.html?date=2022-11-09,11.33,4.56万亿,4.13万亿,39.33万亿,35.90万亿,1670,3048.17,-0.53,,
2022/11/8,https://data.eastmoney.com/gzfx/list.html?date=2022-11-08,11.39,4.56万亿,4.13万亿,39.53万亿,36.09万亿,1670,3064.49,-0.43,,
2022/11/7,https://data.eastmoney.com/gzfx/list.html?date=2022-11-07,11.44,4.56万亿,4.13万亿,39.68万亿,36.23万亿,1669,3077.82,0.23,,
2022/11/4,https://data.eastmoney.com/gzfx/list.html?date=2022-11-04,11.4,4.56万亿,4.13万亿,39.54万亿,36.10万亿,1669,3070.8,2.43,,
2022/11/3,https://data.eastmoney.com/gzfx/list.html?date=2022-11-03,11.12,4.56万亿,4.13万亿,38.57万亿,35.20万亿,1669,2997.81,-0.19,,
2022/11/2,https://data.eastmoney.com/gzfx/list.html?date=2022-11-02,11.16,4.56万亿,4.13万亿,38.70万亿,35.33万亿,1669,3003.37,1.15,,
2022/11/1,https://data.eastmoney.com/gzfx/list.html?date=2022-11-01,11.05,4.56万亿,4.13万亿,38.29万亿,34.96万亿,1669,2969.2,2.62,,
2022/10/31,https://data.eastmoney.com/gzfx/list.html?date=2022-10-31,10.76,4.56万亿,4.13万亿,37.28万亿,34.03万亿,1669,2893.48,-0.77,,
2022/10/28,https://data.eastmoney.com/gzfx/list.html?date=2022-10-28,10.87,4.56万亿,4.13万亿,37.66万亿,34.38万亿,1669,2915.93,-2.25,,
2022/10/27,https://data.eastmoney.com/gzfx/list.html?date=2022-10-27,11.11,4.56万亿,4.13万亿,38.53万亿,35.17万亿,1669,2982.9,-0.55,,
2022/10/26,https://data.eastmoney.com/gzfx/list.html?date=2022-10-26,11.16,4.56万亿,4.13万亿,38.72万亿,35.34万亿,1669,2999.5,0.78,,
2022/10/25,https://data.eastmoney.com/gzfx/list.html?date=2022-10-25,11.1,4.56万亿,4.13万亿,38.51万亿,35.18万亿,1669,2976.28,-0.04,,
2022/10/24,https://data.eastmoney.com/gzfx/list.html?date=2022-10-24,11.11,4.56万亿,4.13万亿,38.52万亿,35.19万亿,1669,2977.56,-2.02,,
2022/10/21,https://data.eastmoney.com/gzfx/list.html?date=2022-10-21,11.36,4.56万亿,4.13万亿,39.38万亿,35.99万亿,1669,3038.93,0.13,,
2022/10/20,https://data.eastmoney.com/gzfx/list.html?date=2022-10-20,11.35,4.56万亿,4.13万亿,39.35万亿,35.96万亿,1669,3035.05,-0.31,,
2022/10/19,https://data.eastmoney.com/gzfx/list.html?date=2022-10-19,11.4,4.56万亿,4.13万亿,39.52万亿,36.12万亿,1669,3044.38,-1.19,,
2022/10/18,https://data.eastmoney.com/gzfx/list.html?date=2022-10-18,11.54,4.56万亿,4.13万亿,39.99万亿,36.57万亿,1668,3080.96,-0.13,,
2022/10/17,https://data.eastmoney.com/gzfx/list.html?date=2022-10-17,11.56,4.55万亿,4.13万亿,40.06万亿,36.64万亿,1668,3084.94,0.42,,
2022/10/14,https://data.eastmoney.com/gzfx/list.html?date=2022-10-14,11.53,4.55万亿,4.13万亿,39.93万亿,36.50万亿,1668,3071.99,1.84,,
2022/10/13,https://data.eastmoney.com/gzfx/list.html?date=2022-10-13,11.34,4.55万亿,4.13万亿,39.28万亿,35.90万亿,1668,3016.36,-0.3,,
2022/10/12,https://data.eastmoney.com/gzfx/list.html?date=2022-10-12,11.39,4.55万亿,4.12万亿,39.44万亿,36.07万亿,1667,3025.51,1.53,,
2022/10/11,https://data.eastmoney.com/gzfx/list.html?date=2022-10-11,11.24,4.55万亿,4.12万亿,38.93万亿,35.61万亿,1667,2979.79,0.19,,
2022/10/10,https://data.eastmoney.com/gzfx/list.html?date=2022-10-10,11.22,4.55万亿,4.12万亿,38.83万亿,35.52万亿,1666,2974.15,-1.66,,
2022/9/30,https://data.eastmoney.com/gzfx/list.html?date=2022-09-30,11.38,4.55万亿,4.12万亿,39.39万亿,36.03万亿,1666,3024.39,-0.55,,
2022/9/29,https://data.eastmoney.com/gzfx/list.html?date=2022-09-29,11.42,4.55万亿,4.12万亿,39.54万亿,36.14万亿,1666,3041.2,-0.13,,
2022/9/28,https://data.eastmoney.com/gzfx/list.html?date=2022-09-28,11.43,4.55万亿,4.12万亿,39.61万亿,36.21万亿,1666,3045.07,-1.58,,
2022/9/27,https://data.eastmoney.com/gzfx/list.html?date=2022-09-27,11.6,4.55万亿,4.12万亿,40.20万亿,36.74万亿,1666,3093.86,1.4,,
2022/9/26,https://data.eastmoney.com/gzfx/list.html?date=2022-09-26,11.45,4.55万亿,4.12万亿,39.68万亿,36.26万亿,1666,3051.23,-1.2,,
2022/9/23,https://data.eastmoney.com/gzfx/list.html?date=2022-09-23,11.61,4.55万亿,4.12万亿,40.19万亿,36.72万亿,1665,3088.37,-0.66,,
2022/9/22,https://data.eastmoney.com/gzfx/list.html?date=2022-09-22,11.66,4.55万亿,4.12万亿,40.39万亿,36.89万亿,1665,3108.91,-0.27,,
2022/9/21,https://data.eastmoney.com/gzfx/list.html?date=2022-09-21,11.69,4.55万亿,4.12万亿,40.52万亿,37.02万亿,1665,3117.18,-0.17,,
2022/9/20,https://data.eastmoney.com/gzfx/list.html?date=2022-09-20,11.71,4.55万亿,4.12万亿,40.54万亿,37.05万亿,1665,3122.41,0.22,,
2022/9/19,https://data.eastmoney.com/gzfx/list.html?date=2022-09-19,11.69,4.55万亿,4.12万亿,40.47万亿,37.00万亿,1665,3115.6,-0.35,,
2022/9/16,https://data.eastmoney.com/gzfx/list.html?date=2022-09-16,11.71,4.55万亿,4.12万亿,40.55万亿,37.07万亿,1665,3126.4,-2.3,,
2022/9/15,https://data.eastmoney.com/gzfx/list.html?date=2022-09-15,12,4.55万亿,4.12万亿,41.57万亿,38.00万亿,1665,3199.92,-1.16,,
2022/9/14,https://data.eastmoney.com/gzfx/list.html?date=2022-09-14,12.11,4.55万亿,4.12万亿,41.97万亿,38.34万亿,1665,3237.54,-0.8,,
2022/9/13,https://data.eastmoney.com/gzfx/list.html?date=2022-09-13,12.22,4.55万亿,4.12万亿,42.33万亿,38.66万亿,1665,3263.8,0.05,,
2022/9/9,https://data.eastmoney.com/gzfx/list.html?date=2022-09-09,12.21,4.55万亿,4.12万亿,42.32万亿,38.64万亿,1665,3262.05,0.82,,
2022/9/8,https://data.eastmoney.com/gzfx/list.html?date=2022-09-08,12.08,4.55万亿,4.12万亿,41.87万亿,38.25万亿,1664,3235.59,-0.33,,
2022/9/7,https://data.eastmoney.com/gzfx/list.html?date=2022-09-07,12.11,4.55万亿,4.12万亿,41.98万亿,38.33万亿,1664,3246.29,0.09,,
2022/9/6,https://data.eastmoney.com/gzfx/list.html?date=2022-09-06,12.13,4.55万亿,4.12万亿,42.00万亿,38.36万亿,1664,3243.45,1.36,,
2022/9/5,https://data.eastmoney.com/gzfx/list.html?date=2022-09-05,11.97,4.55万亿,4.12万亿,41.45万亿,37.85万亿,1664,3199.91,0.42,,
2022/9/2,https://data.eastmoney.com/gzfx/list.html?date=2022-09-02,11.92,4.54万亿,4.12万亿,41.24万亿,37.67万亿,1664,3186.48,0.05,,
2022/9/1,https://data.eastmoney.com/gzfx/list.html?date=2022-09-01,11.93,4.54万亿,4.11万亿,41.25万亿,37.69万亿,1664,3184.98,-0.54,,
2022/8/31,https://data.eastmoney.com/gzfx/list.html?date=2022-08-31,11.99,4.54万亿,4.11万亿,41.48万亿,37.89万亿,1664,3202.14,-0.78,,
2022/8/30,https://data.eastmoney.com/gzfx/list.html?date=2022-08-30,12.06,4.54万亿,4.11万亿,41.77万亿,38.10万亿,1663,3227.22,-0.42,,
2022/8/29,https://data.eastmoney.com/gzfx/list.html?date=2022-08-29,12.1,4.54万亿,4.11万亿,41.93万亿,38.23万亿,1663,3240.73,0.14,,
2022/8/26,https://data.eastmoney.com/gzfx/list.html?date=2022-08-26,12.1,4.54万亿,4.11万亿,41.90万亿,38.20万亿,1663,3236.22,-0.31,,
2022/8/25,https://data.eastmoney.com/gzfx/list.html?date=2022-08-25,12.13,4.54万亿,4.11万亿,42.00万亿,38.28万亿,1663,3246.25,0.97,,
2022/8/24,https://data.eastmoney.com/gzfx/list.html?date=2022-08-24,11.98,4.54万亿,4.11万亿,41.50万亿,37.81万亿,1663,3215.2,-1.86,,
2022/8/23,https://data.eastmoney.com/gzfx/list.html?date=2022-08-23,12.18,4.54万亿,4.11万亿,42.19万亿,38.42万亿,1663,3276.22,-0.05,,
2022/8/22,https://data.eastmoney.com/gzfx/list.html?date=2022-08-22,12.19,4.54万亿,4.11万亿,42.21万亿,38.44万亿,1663,3277.79,0.61,,
2022/8/19,https://data.eastmoney.com/gzfx/list.html?date=2022-08-19,12.11,4.54万亿,4.10万亿,41.94万亿,38.13万亿,1663,3258.08,-0.59,,
2022/8/18,https://data.eastmoney.com/gzfx/list.html?date=2022-08-18,12.15,4.54万亿,4.09万亿,42.08万亿,38.21万亿,1663,3277.54,-0.46,,
2022/8/17,https://data.eastmoney.com/gzfx/list.html?date=2022-08-17,12.23,4.54万亿,4.09万亿,42.35万亿,38.48万亿,1662,3292.53,0.45,,
2022/8/16,https://data.eastmoney.com/gzfx/list.html?date=2022-08-16,12.16,4.54万亿,4.09万亿,42.13万亿,38.30万亿,1662,3277.88,0.05,,
2022/8/15,https://data.eastmoney.com/gzfx/list.html?date=2022-08-15,12.16,4.54万亿,4.09万亿,42.10万亿,38.28万亿,1662,3276.09,-0.02,,
2022/8/12,https://data.eastmoney.com/gzfx/list.html?date=2022-08-12,12.17,4.54万亿,4.09万亿,42.11万亿,38.29万亿,1662,3276.89,-0.15,,
2022/8/11,https://data.eastmoney.com/gzfx/list.html?date=2022-08-11,12.16,4.54万亿,4.09万亿,42.06万亿,38.23万亿,1662,3281.67,1.6,,
2022/8/10,https://data.eastmoney.com/gzfx/list.html?date=2022-08-10,11.96,4.54万亿,4.09万亿,41.38万亿,37.62万亿,1662,3230.02,-0.54,,
2022/8/9,https://data.eastmoney.com/gzfx/list.html?date=2022-08-09,12.04,4.54万亿,4.09万亿,41.64万亿,37.85万亿,1662,3247.43,0.32,,
2022/8/8,https://data.eastmoney.com/gzfx/list.html?date=2022-08-08,12,4.54万亿,4.09万亿,41.51万亿,37.71万亿,1662,3236.93,0.31,,
2022/8/5,https://data.eastmoney.com/gzfx/list.html?date=2022-08-05,11.97,4.54万亿,4.09万亿,41.40万亿,37.62万亿,1662,3227.03,1.19,,
2022/8/4,https://data.eastmoney.com/gzfx/list.html?date=2022-08-04,11.86,4.54万亿,4.09万亿,41.00万亿,37.27万亿,1662,3189.04,0.8,,
2022/8/3,https://data.eastmoney.com/gzfx/list.html?date=2022-08-03,11.76,4.54万亿,4.09万亿,40.67万亿,36.97万亿,1662,3163.67,-0.71,,
2022/8/2,https://data.eastmoney.com/gzfx/list.html?date=2022-08-02,11.85,4.54万亿,4.09万亿,41.00万亿,37.26万亿,1662,3186.27,-2.26,,
2022/8/1,https://data.eastmoney.com/gzfx/list.html?date=2022-08-01,12.13,4.54万亿,4.09万亿,41.98万亿,38.15万亿,1662,3259.96,0.21,,
2022/7/29,https://data.eastmoney.com/gzfx/list.html?date=2022-07-29,12.12,4.54万亿,4.09万亿,41.91万亿,38.09万亿,1662,3253.24,-0.89,,
2022/7/28,https://data.eastmoney.com/gzfx/list.html?date=2022-07-28,12.23,4.54万亿,4.09万亿,42.27万亿,38.38万亿,1661,3282.58,0.21,,
2022/7/27,https://data.eastmoney.com/gzfx/list.html?date=2022-07-27,12.21,4.54万亿,4.09万亿,42.22万亿,38.39万亿,1661,3275.76,-0.05,,
2022/7/26,https://data.eastmoney.com/gzfx/list.html?date=2022-07-26,12.24,4.54万亿,4.09万亿,42.31万亿,38.48万亿,1661,3277.44,0.83,,
2022/7/25,https://data.eastmoney.com/gzfx/list.html?date=2022-07-25,12.14,4.54万亿,4.09万亿,41.95万亿,38.15万亿,1661,3250.39,-0.6,,
2022/7/22,https://data.eastmoney.com/gzfx/list.html?date=2022-07-22,12.21,4.54万亿,4.09万亿,42.19万亿,38.36万亿,1661,3269.97,-0.06,,
2022/7/21,https://data.eastmoney.com/gzfx/list.html?date=2022-07-21,12.21,4.54万亿,4.09万亿,42.19万亿,38.35万亿,1661,3272,-0.99,,
2022/7/20,https://data.eastmoney.com/gzfx/list.html?date=2022-07-20,12.35,4.54万亿,4.09万亿,42.67万亿,38.81万亿,1661,3304.72,0.77,,
2022/7/19,https://data.eastmoney.com/gzfx/list.html?date=2022-07-19,12.27,4.54万亿,4.09万亿,42.38万亿,38.54万亿,1661,3279.43,0.04,,
2022/7/18,https://data.eastmoney.com/gzfx/list.html?date=2022-07-18,12.26,4.54万亿,4.09万亿,42.36万亿,38.53万亿,1661,3278.1,1.55,,
2022/7/15,https://data.eastmoney.com/gzfx/list.html?date=2022-07-15,12.06,4.54万亿,4.08万亿,41.68万亿,37.85万亿,1661,3228.06,-1.64,,
2022/7/14,https://data.eastmoney.com/gzfx/list.html?date=2022-07-14,12.27,4.54万亿,4.08万亿,42.40万亿,38.55万亿,1660,3281.74,-0.08,,
2022/7/13,https://data.eastmoney.com/gzfx/list.html?date=2022-07-13,12.31,4.54万亿,4.08万亿,42.53万亿,38.67万亿,1661,3284.29,0.09,,
2022/7/12,https://data.eastmoney.com/gzfx/list.html?date=2022-07-12,12.31,4.54万亿,4.08万亿,42.50万亿,38.65万亿,1661,3281.47,-0.97,,
2022/7/11,https://data.eastmoney.com/gzfx/list.html?date=2022-07-11,12.4,4.54万亿,4.08万亿,42.80万亿,38.93万亿,1660,3313.58,-1.27,,
2022/7/8,https://data.eastmoney.com/gzfx/list.html?date=2022-07-08,12.55,4.54万亿,4.08万亿,43.32万亿,39.43万亿,1660,3356.08,-0.25,,
2022/7/7,https://data.eastmoney.com/gzfx/list.html?date=2022-07-07,12.58,4.54万亿,4.08万亿,43.42万亿,39.51万亿,1660,3364.4,0.27,,
2022/7/6,https://data.eastmoney.com/gzfx/list.html?date=2022-07-06,12.56,4.54万亿,4.08万亿,43.31万亿,39.41万亿,1662,3355.35,-1.43,,
2022/7/5,https://data.eastmoney.com/gzfx/list.html?date=2022-07-05,12.76,4.54万亿,4.08万亿,44.02万亿,40.08万亿,1662,3404.03,-0.04,,
2022/7/4,https://data.eastmoney.com/gzfx/list.html?date=2022-07-04,12.76,4.54万亿,4.08万亿,44.00万亿,40.04万亿,1662,3405.43,0.53,,
2022/7/1,https://data.eastmoney.com/gzfx/list.html?date=2022-07-01,12.7,4.54万亿,4.08万亿,43.79万亿,39.84万亿,1662,3387.64,-0.32,,
2022/6/30,https://data.eastmoney.com/gzfx/list.html?date=2022-06-30,12.72,4.54万亿,4.08万亿,43.90万亿,39.92万亿,1662,3398.62,1.1,,
2022/6/29,https://data.eastmoney.com/gzfx/list.html?date=2022-06-29,12.59,4.54万亿,4.08万亿,43.43万亿,39.50万亿,1663,3361.52,-1.4,,
2022/6/28,https://data.eastmoney.com/gzfx/list.html?date=2022-06-28,12.75,4.54万亿,4.08万亿,44.01万亿,40.02万亿,1663,3409.21,0.89,,
2022/6/27,https://data.eastmoney.com/gzfx/list.html?date=2022-06-27,12.65,4.54万亿,4.07万亿,43.62万亿,39.62万亿,1663,3379.19,0.88,,
2022/6/24,https://data.eastmoney.com/gzfx/list.html?date=2022-06-24,12.54,4.53万亿,4.06万亿,43.24万亿,39.21万亿,1663,3349.75,0.89,,
2022/6/23,https://data.eastmoney.com/gzfx/list.html?date=2022-06-23,12.44,4.53万亿,4.06万亿,42.87万亿,38.90万亿,1663,3320.15,1.62,,
2022/6/22,https://data.eastmoney.com/gzfx/list.html?date=2022-06-22,12.25,4.54万亿,4.06万亿,42.22万亿,38.28万亿,1664,3267.2,-1.2,,
2022/6/21,https://data.eastmoney.com/gzfx/list.html?date=2022-06-21,12.39,4.54万亿,4.06万亿,42.72万亿,38.75万亿,1667,3306.72,-0.26,,
2022/6/20,https://data.eastmoney.com/gzfx/list.html?date=2022-06-20,12.41,4.54万亿,4.06万亿,42.79万亿,38.82万亿,1670,3315.43,-0.04,,
2022/6/17,https://data.eastmoney.com/gzfx/list.html?date=2022-06-17,12.44,4.54万亿,4.06万亿,42.83万亿,38.85万亿,1670,3316.79,0.96,,
2022/6/16,https://data.eastmoney.com/gzfx/list.html?date=2022-06-16,12.33,4.54万亿,4.06万亿,42.45万亿,38.50万亿,1670,3285.38,-0.61,,
2022/6/15,https://data.eastmoney.com/gzfx/list.html?date=2022-06-15,12.44,4.54万亿,4.06万亿,42.79万亿,38.82万亿,1670,3305.41,0.5,,
2022/6/14,https://data.eastmoney.com/gzfx/list.html?date=2022-06-14,12.36,4.54万亿,4.06万亿,42.55万亿,38.59万亿,1671,3288.91,1.02,,
2022/6/13,https://data.eastmoney.com/gzfx/list.html?date=2022-06-13,12.21,4.54万亿,4.06万亿,42.04万亿,38.11万亿,1672,3255.55,-0.89,,
2022/6/10,https://data.eastmoney.com/gzfx/list.html?date=2022-06-10,12.32,4.54万亿,4.06万亿,42.42万亿,38.47万亿,1672,3284.83,1.42,,
2022/6/9,https://data.eastmoney.com/gzfx/list.html?date=2022-06-09,12.15,4.54万亿,4.06万亿,41.85万亿,37.95万亿,1672,3238.95,-0.76,,
2022/6/8,https://data.eastmoney.com/gzfx/list.html?date=2022-06-08,12.22,4.54万亿,4.06万亿,42.10万亿,38.12万亿,1672,3263.79,0.68,,
2022/6/7,https://data.eastmoney.com/gzfx/list.html?date=2022-06-07,12.13,4.53万亿,4.06万亿,41.80万亿,37.85万亿,1672,3241.76,0.17,,
2022/6/6,https://data.eastmoney.com/gzfx/list.html?date=2022-06-06,12.09,4.53万亿,4.06万亿,41.68万亿,37.61万亿,1672,3236.37,1.28,,
2022/6/2,https://data.eastmoney.com/gzfx/list.html?date=2022-06-02,11.96,4.53万亿,4.06万亿,41.24万亿,37.32万亿,1672,3195.46,0.42,,
2022/6/1,https://data.eastmoney.com/gzfx/list.html?date=2022-06-01,11.96,4.53万亿,4.05万亿,41.20万亿,37.27万亿,1672,3182.16,-0.13,,
2022/5/31,https://data.eastmoney.com/gzfx/list.html?date=2022-05-31,11.98,4.53万亿,4.05万亿,41.29万亿,37.40万亿,1672,3186.43,1.19,,
2022/5/30,https://data.eastmoney.com/gzfx/list.html?date=2022-05-30,11.87,4.53万亿,4.05万亿,40.88万亿,37.01万亿,1672,3149.06,0.6,,
2022/5/27,https://data.eastmoney.com/gzfx/list.html?date=2022-05-27,11.81,4.53万亿,4.05万亿,40.66万亿,36.82万亿,1672,3130.24,0.23,,
2022/5/26,https://data.eastmoney.com/gzfx/list.html?date=2022-05-26,11.77,4.53万亿,4.05万亿,40.54万亿,36.68万亿,1672,3123.11,0.5,,
2022/5/25,https://data.eastmoney.com/gzfx/list.html?date=2022-05-25,11.71,4.53万亿,4.05万亿,40.32万亿,36.46万亿,1672,3107.46,1.19,,
2022/5/24,https://data.eastmoney.com/gzfx/list.html?date=2022-05-24,11.58,4.53万亿,4.05万亿,39.84万亿,36.06万亿,1672,3070.93,-2.41,,
2022/5/23,https://data.eastmoney.com/gzfx/list.html?date=2022-05-23,11.84,4.53万亿,4.05万亿,40.76万亿,36.86万亿,1674,3146.86,0.01,,
2022/5/20,https://data.eastmoney.com/gzfx/list.html?date=2022-05-20,11.85,4.53万亿,4.05万亿,40.76万亿,36.87万亿,1674,3146.57,1.6,,
2022/5/19,https://data.eastmoney.com/gzfx/list.html?date=2022-05-19,11.66,4.53万亿,4.05万亿,40.11万亿,36.27万亿,1673,3096.96,0.36,,
2022/5/18,https://data.eastmoney.com/gzfx/list.html?date=2022-05-18,11.63,4.53万亿,4.05万亿,40.01万亿,36.19万亿,1673,3085.98,-0.25,,
2022/5/17,https://data.eastmoney.com/gzfx/list.html?date=2022-05-17,11.66,4.53万亿,4.05万亿,40.12万亿,36.31万亿,1673,3093.7,0.65,,
2022/5/16,https://data.eastmoney.com/gzfx/list.html?date=2022-05-16,11.59,4.53万亿,4.05万亿,39.88万亿,36.08万亿,1673,3073.75,-0.34,,
2022/5/13,https://data.eastmoney.com/gzfx/list.html?date=2022-05-13,11.63,4.53万亿,4.05万亿,39.99万亿,36.17万亿,1673,3084.28,0.96,,
2022/5/12,https://data.eastmoney.com/gzfx/list.html?date=2022-05-12,11.51,4.53万亿,4.05万亿,39.59万亿,35.77万亿,1673,3054.99,-0.12,,
2022/5/11,https://data.eastmoney.com/gzfx/list.html?date=2022-05-11,11.53,4.53万亿,4.05万亿,39.66万亿,35.83万亿,1672,3058.7,0.75,,
2022/5/10,https://data.eastmoney.com/gzfx/list.html?date=2022-05-10,11.46,4.52万亿,4.05万亿,39.41万亿,35.62万亿,1672,3035.84,1.06,,
2022/5/9,https://data.eastmoney.com/gzfx/list.html?date=2022-05-09,11.36,4.52万亿,4.05万亿,39.05万亿,35.31万亿,1672,3004.14,0.09,,
2022/5/6,https://data.eastmoney.com/gzfx/list.html?date=2022-05-06,11.35,4.52万亿,4.04万亿,39.01万亿,35.27万亿,1672,3001.56,-2.16,,
2022/5/5,https://data.eastmoney.com/gzfx/list.html?date=2022-05-05,11.6,4.52万亿,4.04万亿,39.88万亿,36.08万亿,1671,3067.76,0.68,,
