股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,3_分钟涨幅,5_分钟涨幅,10_分钟涨幅,20_分钟涨幅,30_分钟涨幅,60_分钟涨幅
贵州茅台,600519,2023-12-27 13:59,1671.97,1670.58,1672.0,1670.58,48,8024001.0,0.08,-0.1,-1.69,0.0,-0.05922575782049266,-0.03530460695202436,-0.0269294985727393,-0.08074500726705881,-0.0544424435683182,-0.08492822966507611
贵州茅台,600519,2023-12-27 14:00,1670.5,1670.38,1671.52,1670.22,37,6181430.0,0.08,-0.01,-0.2,0.0,-0.11302002667032672,-0.059830798501836806,0.002993420461835799,-0.15660490137476932,-0.06102668421682313,0.0011973466797701804
贵州茅台,600519,2023-12-27 14:01,1671.55,1671.59,1671.59,1670.2,50,8353848.0,0.08,0.07,1.21,0.0,0.06045804451148649,0.0011964799559684494,0.05446883903559356,0.029322003470768302,-0.014355526578659858,-0.024521531100483367
贵州茅台,600519,2023-12-27 14:02,1671.59,1671.87,1672.0,1671.38,45,7522797.0,0.04,0.02,0.28,0.0,0.08920125959361233,-0.02391958236409736,0.08081315997413434,-0.005382903897231125,-0.06515397857690235,-0.048425281584055097
贵州茅台,600519,2023-12-27 14:03,1671.79,1670.8,1671.79,1670.8,40,6685725.0,0.06,-0.06,-1.07,0.0,-0.0472603927996676,0.013169079002503758,0.0,-0.13150029886431833,-0.07296563438236549,-0.11597737843299345
贵州茅台,600519,2023-12-27 14:04,1670.0,1670.98,1671.35,1670.0,102,17037115.0,0.08,0.01,0.18,0.0,-0.053233804063705474,0.03591997030615243,-0.011369280204889661,-0.14163205545760846,0.0077804710177519915,-0.23344816674528368
贵州茅台,600519,2023-12-27 14:05,1670.95,1670.97,1671.0,1670.01,39,6515288.0,0.06,0.0,-0.01,0.0,0.010174766578888722,-0.03709043485543051,-0.024530627385757987,-0.0819211404379427,0.007780517583976272,-0.2221306629883756
贵州茅台,600519,2023-12-27 14:06,1670.97,1670.01,1670.97,1669.9,96,16032703.0,0.06,-0.06,-0.96,0.0,-0.05804976720248162,-0.11125266916685507,-0.09332543656562067,-0.17275390041246338,-0.129173469204691,-0.21689252168925868
贵州茅台,600519,2023-12-27 14:07,1670.01,1670.03,1670.25,1670.01,37,6179394.0,0.01,0.0,0.02,0.0,-0.05625475023489677,-0.04608570744553399,-0.13394966123891533,-0.119615078676818,-0.06343165239454161,-0.2115238681381695
贵州茅台,600519,2023-12-27 14:08,1670.27,1670.47,1670.9,1670.27,56,9297684.0,0.04,0.03,0.44,0.0,0.027544745241048642,-0.030521011621921917,-0.0065845395012450745,0.0017959340054101145,-0.01915261642695589,-0.07357779505892315
